Restaurant_ ID,Country_Code,Longitude,Latitude,Average_Cost_for_two,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Aggregate_rating,Rating_color,Rating_text,Votes,Restaurant_name,City,Address,Locality,Locality_verbose,Cuisines,Currency
16611114,14,151.6688792,-30.5147169,20,0,0,0,0,2,3.5,Yellow,Good,25,Whitebull Hotel,Armidale,117 Marsh St Armidale Nsw,Armidale,Armidale Armidale,Bar Food Steak,Dollar
17293281,216,-83.378273,33.957999,40,0,0,0,0,3,4.5,Dark Green,Excellent,1821,Last Resort Grill,Athens,184 W Clayton St Athens Ga 30601,Athens,Athens Athens,American Southern Southwestern,Dollar
17293301,216,-83.3654,33.9535,10,0,0,0,0,1,4.5,Dark Green,Excellent,849,MamaS Boy Restaurant,Athens,197 Oak St Ga 30601,Athens,Athens Athens,Southern,Dollar
17293409,216,-83.4293,33.9652,10,0,0,0,0,1,4.6,Dark Green,Excellent,917,Sr Sol 1,Athens,175 Tallassee Rd Athens Ga 30606,Athens,Athens Athens,Mexican,Dollar
17293163,216,-83.3389,33.9259,10,0,0,0,0,1,3.9,Yellow,Good,439,Choo Choo Eastside,Athens,1055 Gaines School Rd Ste 100 Athens Ga 30605,Athens,Athens Athens,Japanese Korean,Dollar
17293228,216,-83.375523,33.958198,10,0,0,0,0,1,3.7,Yellow,Good,289,The Grill,Athens,171 College Ave Athens Ga 30601,Athens,Athens Athens,Breakfast Burger Sandwich,Dollar
17293880,216,-83.384004,33.959392,10,0,0,0,0,1,4.3,Green,Very Good,558,Big City Bread Cafe,Athens,393 N Finley St Athens Ga 30601,Athens,Athens Athens,Breakfast Sandwich,Dollar
17293169,216,-83.3797,33.9584,10,0,0,0,0,1,4.2,Green,Very Good,613,Clocked,Athens,259 W Washington St Athens Ga 30601,Athens,Athens Athens,American Burger Sandwich,Dollar
17293186,216,-83.373596,33.958112,25,0,0,0,0,2,4,Green,Very Good,353,DepalmaS Italian Cafe  Downtown,Athens,401 E Broad St Athens Ga 30601,Athens,Athens Athens,American Italian Pizza,Dollar
17293180,216,-83.33995,33.924275,25,0,0,0,0,2,4.1,Green,Very Good,387,DepalmaS Italian Cafe  East Side,Athens,1965 Barnett Shoals Rd Athens Ga 30605,Athens,Athens Athens,American Italian Pizza,Dollar
17293205,216,-83.3872482,33.9415545,40,0,0,0,0,3,4.3,Green,Very Good,755,Five  Ten,Athens,1073 South Milledge Ave Athens Ga 30605,Athens,Athens Athens,American,Dollar
17293229,216,-83.381625,33.960112,10,0,0,0,0,1,4.2,Green,Very Good,800,Grit,Athens,199 Prince Ave Athens Ga 30601,Athens,Athens Athens,International Southern Vegetarian,Dollar
17293897,216,-83.400887,33.963296,10,0,0,0,0,1,4.1,Green,Very Good,350,Ike  Jane,Athens,1307 Prince Ave Athens Ga 30606,Athens,Athens Athens,Sandwich,Dollar
17293273,216,-83.4075,33.9584,40,0,0,0,0,3,4.1,Green,Very Good,464,La Dolce Vita Ristorante,Athens,323 E Broad St Athens Ga 30601,Athens,Athens Athens,Italian,Dollar
17293870,216,-83.379251,33.957503,25,0,0,0,0,2,4.2,Green,Very Good,550,Shokitini,Athens,251 W Clayton St Athens Ga 30601,Athens,Athens Athens,Asian Japanese Sushi,Dollar
17293877,216,-83.383605,33.960571,10,0,0,0,0,1,4.1,Green,Very Good,543,Taqueria Del Sol,Athens,334 Prince Ave Athens Ga 30601,Athens,Athens Athens,Mexican Spanish,Dollar
17293890,216,-83.37967,33.959468,40,0,0,0,0,3,4.1,Green,Very Good,465,The National,Athens,232 W Hancock Ave Athens Ga 30601,Athens,Athens Athens,International Southern,Dollar
17293915,216,-83.38728,33.937502,10,0,0,0,0,1,4.4,Green,Very Good,546,The Royal Peasant,Athens,1675 S Lumpkin St Athens Ga 30606,Athens,Athens Athens,Bar Food,Dollar
17293422,216,-83.3764,33.9584,10,0,0,0,0,1,4.4,Green,Very Good,1098,Transmetropolitan,Athens,145 E Clayton St Athens Ga 30601,Athens,Athens Athens,Italian Pizza Sandwich,Dollar
17293873,216,-83.378881,33.958363,25,0,0,0,0,2,4.2,Green,Very Good,579,Trappeze Pub,Athens,269 N Hull St Athens Ga 30601,Athens,Athens Athens,Burger Bar Food,Dollar
17294014,216,-83.3828224,33.9600227,10,0,0,0,0,1,4.1,Green,Very Good,374,Viva Argentine Cuisine,Athens,247 Prince Ave Athens Ga 30601,Athens,Athens Athens,Desserts Latin American Argentine,Dollar
17294556,216,-82.0865,33.4721,40,0,0,0,0,3,4.6,Dark Green,Excellent,717,Miyabi Kyoto Japanese Steak House,Augusta,1315 Augusta West Pkwy Augusta Ga 30909,Augusta,Augusta Augusta,Chinese Steak,Dollar
17294607,216,-82.0698,33.4791,40,0,0,0,0,3,4.9,Dark Green,Excellent,548,RaeS Coastal Cafe,Augusta,3208 W Wimbledon Dr Augusta Ga 30909,Augusta,Augusta Augusta,American Caribbean Seafood,Dollar
17294279,216,-81.97,33.4765,25,0,0,0,0,2,4.5,Dark Green,Excellent,631,The BeeS Knees,Augusta,211 10Th Street Augusta Ga 30901,Augusta,Augusta Augusta,International Tapas Vegetarian,Dollar
17294300,216,-81.9684,33.474,10,0,0,0,0,1,3.9,Yellow,Good,372,Boll Weevil Cafe,Augusta,10 9Th St Augusta Ga 30901,Augusta,Augusta Augusta,Desserts Sandwich Southern,Dollar
17295215,216,-81.973006,33.477444,25,0,0,0,0,2,3.9,Yellow,Good,201,Farmhaus Burger,Augusta,1204 Broad St Augusta Ga 30901,Augusta,Augusta Augusta,American Burger,Dollar
17295028,216,-81.965571,33.481779,40,0,0,0,0,3,3.8,Yellow,Good,332,ManuelS Bread Cafe,Augusta,505 Railroad Ave North Augusta Ga 29841,Augusta,Augusta Augusta,Breakfast French,Dollar
17294642,216,-82.0327,33.4086,25,0,0,0,0,2,3.5,Yellow,Good,304,Sconyers Bar B Que,Augusta,2250 Sconyers Way Augusta Ga 30906,Augusta,Augusta Augusta,Bbq,Dollar
17295109,216,-81.974944,33.478231,40,0,0,0,0,3,4.3,Green,Very Good,368,Frog Hollow Tavern,Augusta,1282 Broad Street Augusta Ga 30901,Augusta,Augusta Augusta,American,Dollar
17294441,216,-82.096,33.4827,25,0,0,0,0,2,4.1,Green,Very Good,430,GiuseppeS Pizza  Italian Specialities,Augusta,3690 Wheeler Rd Augusta Ga 30909,Augusta,Augusta Augusta,Desserts Italian Pizza,Dollar
17294552,216,-81.9721,33.4778,25,0,0,0,0,2,4.4,Green,Very Good,433,Mellow Mushroom,Augusta,1167 Broad St Augusta Ga 30901,Augusta,Augusta Augusta,Italian Pizza Sandwich,Dollar
17294565,216,-81.9694,33.4764,10,0,0,0,0,1,4,Green,Very Good,380,Nacho Mamas Burritos,Augusta,976 Broad St Augusta Ga 30901,Augusta,Augusta Augusta,Mexican,Dollar
17294623,216,-82.0505,33.5133,25,0,0,0,0,2,4,Green,Very Good,456,RhinehartS Oyster Bar,Augusta,3051 Washington Rd Augusta Ga 30907,Augusta,Augusta Augusta,Bar Food Sandwich Seafood,Dollar
17294712,216,-82.0301,33.4848,40,0,0,0,0,3,4.2,Green,Very Good,647,Takosushi,Augusta,437 Highland Ave Augusta Ga 30909,Augusta,Augusta Augusta,Mexican Southwestern Sushi,Dollar
17295033,216,-82.080788,33.467201,40,0,0,0,0,3,4,Green,Very Good,360,The Chop House,Augusta,Augusta Mall Augusta Ga 30909,Augusta,Augusta Augusta,Steak,Dollar
17295069,216,-82.0805493,33.5375868,25,0,0,0,0,2,4,Green,Very Good,227,The Taj Of India,Augusta,502 Furys Ferry Rd Augusta Ga 30907,Augusta,Augusta Augusta,Indian,Dollar
17294261,216,-82.143793,33.544342,25,0,0,0,0,2,3.9,Yellow,Good,290,Augsburg Haus,Augusta,4460 Washington Road Evans Ga 30809,Evans,Evans Augusta,German,Dollar
17295115,216,-82.126161,33.532249,10,0,0,0,0,1,4.1,Green,Very Good,270,Pho Bac,Augusta,4300 Towne Centre Evans Ga 30809,Evans,Evans Augusta,Vietnamese,Dollar
17294836,216,-82.141284,33.521291,25,0,0,0,0,2,4,Green,Very Good,326,RhinehartS Oyster Bar,Augusta,303 North Bel Air Rd Evans Ga 30809,Evans,Evans Augusta,Burger Seafood,Dollar
17294850,216,-82.1328,33.5406,35,0,0,0,0,3,4.3,Green,Very Good,317,Thai Kitchen,Augusta,4357 Washington Road Evans Ga 30809,Evans,Evans Augusta,Thai,Dollar
17294883,216,-82.1997,33.4574,10,0,0,0,0,1,4.2,Green,Very Good,300,El Kiosco Mexican Restaurant,Augusta,5174 Wrightsboro Rd Grovetown Ga 30813,Grovetown,Grovetown Augusta,Mexican,Dollar
16608864,14,115.9844924,-33.7845269,20,0,0,0,0,2,3.2,Orange,Average,21,Taste Of Balingup,Balingup,63 South Western Hwy Balingup Wa,Balingup,Balingup Balingup,Modern Australian,Dollar
16604911,14,146.685852,-36.360439,20,0,0,0,0,2,4.6,Dark Green,Excellent,237,Bridge Road Brewers,Beechworth,Old Coach House 50 Ford St Beechworth Beechworth Vic,Beechworth,Beechworth Beechworth,Pizza Bar Food,Dollar
17303465,216,-116.2019,43.6138,25,0,0,0,0,2,4.5,Dark Green,Excellent,879,Bardenay,Boise,610 W Grove St Boise Id 83702,Boise,Boise Boise,American Bar Food,Dollar
17303642,216,-116.203466,43.616068,25,0,0,0,0,2,4.6,Dark Green,Excellent,615,Flatbread Neapolitan Pizzeria,Boise,800 W Main Suite 230 Boise Id 83702,Boise,Boise Boise,Italian Pizza,Dollar
17303670,216,-116.2023,43.6149,25,0,0,0,0,2,4.5,Dark Green,Excellent,879,GoldyS Breakfast Bistro,Boise,108 S Capitol Blvd Boise Id 83702,Boise,Boise Boise,Breakfast Sandwich,Dollar
17303545,216,-116.2064,43.6157,70,0,0,0,0,4,3.9,Yellow,Good,379,Chandlers Steakhouse,Boise,981 W Grove St Boise Id 83702,Boise,Boise Boise,American Seafood Steak,Dollar
17303655,216,-116.2031,43.614,10,0,0,0,0,1,4.3,Green,Very Good,303,Bar Gernika Basque Pub  Eatery,Boise,202 S Capitol Blvd Boise Id 83702,Boise,Boise Boise,European Spanish,Dollar
17304691,216,-116.185034,43.597235,70,0,0,0,0,4,4.1,Green,Very Good,538,Barbacoa Restaurant,Boise,276 Bobwhite Ct Boise Id 83706,Boise,Boise Boise,Latin American Steak,Dollar
17303478,216,-116.2062,43.5945,10,0,0,0,0,1,4.2,Green,Very Good,334,Big JudS,Boise,1289 Protest Rd Boise Id 83706,Boise,Boise Boise,American Burger Sandwich,Dollar
17303480,216,-116.2022,43.6167,25,0,0,0,0,2,4.3,Green,Very Good,555,Bittercreek Ale House,Boise,246 N 8Th St Boise Id 83702,Boise,Boise Boise,American Bar Food,Dollar
17304733,216,-116.193409,43.610279,10,0,0,0,0,1,4.4,Green,Very Good,823,Boise Fry Company,Boise,204 N Capitol Blvd Boise Id 83702,Boise,Boise Boise,American Burger,Dollar
17303646,216,-116.2625,43.6192,25,0,0,0,0,2,4.1,Green,Very Good,550,Flying Pie Pizzaria,Boise,6508 W Fairview Ave Boise Id 83704,Boise,Boise Boise,Pizza,Dollar
17304929,216,-116.202845,43.616295,25,0,0,0,0,2,4.4,Green,Very Good,650,Fork,Boise,199 N 8Th St Boise Id 83702,Boise,Boise Boise,American Burger,Dollar
17303684,216,-116.199,43.615,10,0,0,0,0,1,4.3,Green,Very Good,410,GuidoS Original New York Style Pizza,Boise,235 N 5Th St Boise Id 83702,Boise,Boise Boise,Pizza,Dollar
17303772,216,-116.2463,43.6191,10,0,0,0,0,1,4.4,Green,Very Good,660,Los BetoS,Boise,5220 W Fairview Ave Boise Id 83706,Boise,Boise Boise,Mexican,Dollar
17305123,216,-116.245165,43.6051379,25,0,0,0,0,2,4.4,Green,Very Good,360,Lucianos Italian Restaurant,Boise,11 N Orchard St Boise Id 83706,Boise,Boise Boise,Italian Seafood Vegetarian,Dollar
17303787,216,-116.2021,43.6162,40,0,0,0,0,3,4,Green,Very Good,340,Mai Thai Restaurant,Boise,750 W Idaho St Boise Id 83702,Boise,Boise Boise,Sushi Thai,Dollar
17303990,216,-116.2031,43.6156,25,0,0,0,0,2,4.1,Green,Very Good,393,Shige Japanese Cuisine,Boise,100 N 8Th St Boise Id 83702,Boise,Boise Boise,Japanese Sushi Teriyaki,Dollar
17304741,216,-116.281809,43.619274,10,0,0,0,0,1,4.3,Green,Very Good,422,The Egg Factory,Boise,8061 W Fairview Ave Boise Id 83704,Boise,Boise Boise,Breakfast,Dollar
17304726,216,-116.280614,43.591706,40,0,0,0,0,3,4,Green,Very Good,435,Tucanos,Boise,1388 S Entertainment Ave Boise Id 83709,Boise,Boise Boise,Brazilian,Dollar
17304486,216,-116.347304,43.619108,25,0,0,0,0,2,4,Green,Very Good,369,Texas Roadhouse,Boise,3801 E Fairview Avenue Meridian Boise Id 83642,Meridian,Meridian Boise,American Bbq Steak,Dollar
17304533,216,-116.5629,43.5777,40,0,0,0,0,3,4.4,Green,Very Good,487,Brick 29,Boise,320 11Th Avenue S Nampa Id 83651,Nampa,Nampa Boise,American,Dollar
17316233,216,-91.6336,42.0179,40,0,0,0,0,3,3.7,Yellow,Good,98,Winifreds,Cedar RapidsIowa City,3847 1St Ave Se Cedar Rapids Ia 52402,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,American Mediterranean Seafood,Dollar
17315883,216,-91.6327,42.0281,40,0,0,0,0,3,4.1,Green,Very Good,365,BiaggiS Ristorante Italiano,Cedar RapidsIowa City,320 Collins Rd Ne Cedar Rapids Ia 52402,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,Italian Pizza,Dollar
17315995,216,-91.7148,41.9748,10,0,0,0,0,1,4.1,Green,Very Good,190,El Super Burrito,Cedar RapidsIowa City,3300 Johnson Ave Nw Cedar Rapids Ia 52405,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,Mexican,Dollar
17316018,216,-91.6224,42.0249,40,0,0,0,0,3,4.1,Green,Very Good,429,Granite City Food  Brewery,Cedar RapidsIowa City,4755 1St Ave Se Cedar Rapids Ia 52402,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,American Breakfast Burger,Dollar
17316038,216,-91.6347,42.01,25,0,0,0,0,2,4.4,Green,Very Good,430,Irish Democrat,Cedar RapidsIowa City,3207 1St Ave Se Cedar Rapids Ia 52402,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,American Bbq Burger,Dollar
17316771,216,-91.6499622,42.0215347,25,0,0,0,0,2,4.2,Green,Very Good,186,Taste Of India,Cedar RapidsIowa City,1060 Old Marion Rd Ne Cedar Rapids Ia 52402,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,Indian,Dollar
17316201,216,-91.7266,41.9639,10,0,0,0,0,1,4.2,Green,Very Good,220,Thai Moon Restaurant,Cedar RapidsIowa City,4362 16Th Ave Sw Cedar Rapids Ia 52404,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,Chinese Sushi Thai,Dollar
17316208,216,-91.6394,42.0468,10,0,0,0,0,1,4.2,Green,Very Good,347,TingS Red Lantern,Cedar RapidsIowa City,540 Boyson Rd Ne Cedar Rapids Ia 52402,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,Chinese,Dollar
17316389,216,-91.569767,41.670466,25,0,0,0,0,2,3.8,Yellow,Good,161,MonicaS,Cedar RapidsIowa City,303 2Nd Street Coralville Ia 52241,Coralville,Coralville Cedar RapidsIowa City,American Italian Pizza,Dollar
17316278,216,-91.5687,41.6685,25,0,0,0,0,2,4.1,Green,Very Good,160,Exotic India,Cedar RapidsIowa City,102 2Nd Ave Coralville Ia 52241,Coralville,Coralville Cedar RapidsIowa City,Indian,Dollar
17316744,216,-91.534424,41.660982,10,0,0,0,0,1,4.9,Dark Green,Excellent,820,Shorts Burger And Shine,Cedar RapidsIowa City,18 S Clinton St Iowa City Ia 52240,Iowa City,Iowa City Cedar RapidsIowa City,Burger,Dollar
17316751,216,-91.531414,41.663849,10,0,0,0,0,1,4.5,Dark Green,Excellent,488,The Hamburg Inn No 2 Inc,Cedar RapidsIowa City,214 N Linn St Iowa City Ia 52245,Iowa City,Iowa City Cedar RapidsIowa City,American Breakfast Burger,Dollar
17316766,216,-91.531093,41.663751,25,0,0,0,0,2,3.6,Yellow,Good,253,Bluebird Diner,Cedar RapidsIowa City,330 E Market St Iowa City Ia 52245,Iowa City,Iowa City Cedar RapidsIowa City,Breakfast Diner,Dollar
17316743,216,-91.534302,41.658691,40,0,0,0,0,3,3.8,Yellow,Good,220,Graze,Cedar RapidsIowa City,115 East College St Iowa City Ia 52240,Iowa City,Iowa City Cedar RapidsIowa City,American International Sushi,Dollar
17316374,216,-91.5314,41.6648,25,0,0,0,0,2,4.3,Green,Very Good,485,A  A PagliaiS Pizza,Cedar RapidsIowa City,302 E Bloomington St Iowa City Ia 52245,Iowa City,Iowa City Cedar RapidsIowa City,Pizza,Dollar
17316381,216,-91.5341,41.661,40,0,0,0,0,3,4.3,Green,Very Good,428,Atlas World Grill,Cedar RapidsIowa City,127 Iowa Ave Iowa City Ia 52240,Iowa City,Iowa City Cedar RapidsIowa City,International,Dollar
17316802,216,-91.482165,41.667742,25,0,0,0,0,2,4.1,Green,Very Good,294,Blackstone,Cedar RapidsIowa City,503 Westbury Dr Ste 1 Iowa City Ia 52245,Iowa City,Iowa City Cedar RapidsIowa City,American Breakfast,Dollar
17316416,216,-91.5318,41.6625,40,0,0,0,0,3,4,Green,Very Good,380,Devotay,Cedar RapidsIowa City,117 N Linn St Iowa City Ia 52245,Iowa City,Iowa City Cedar RapidsIowa City,Mediterranean Tapas Vegetarian,Dollar
17316449,216,-91.5074,41.6428,25,0,0,0,0,2,4.2,Green,Very Good,259,Jimmy JackS Rib Shack,Cedar RapidsIowa City,1940 Lower Muscatine Rd Iowa City Ia 52240,Iowa City,Iowa City Cedar RapidsIowa City,Bbq,Dollar
17316603,216,-91.5995,42.0331,25,0,0,0,0,2,4.7,Dark Green,Excellent,433,Zoeys Pizzeria,Cedar RapidsIowa City,690 10Th St Marion Ia 52302,Marion,Marion Cedar RapidsIowa City,Pizza Sandwich,Dollar
16659169,37,-82.188438,42.397683,25,0,0,0,0,2,3.7,Yellow,Good,176,Tokyo Sushi,ChathamKent,150 Richmond St ChathamKent On N7M2V2,ChathamKent,ChathamKent ChathamKent,Japanese Sushi,Dollar
17558684,216,-123.368151,46.126967,10,0,0,0,0,1,4.3,Green,Very Good,96,Berry Patch Restaurant,Clatskanie,49289 Us30 Westport Or 97016,Clatskanie,Clatskanie Clatskanie,American Breakfast Desserts,Dollar
18366580,216,-114.472474,51.183934,25,0,0,0,0,2,3.1,Orange,Average,6,Sakura Sushi  Grill,Cochrane,130 Quarry Street Unit 20 Cochrane Ab T4C 0W5,Cochrane,Cochrane Cochrane,Asian Japanese,Dollar
17330755,216,-84.992671,32.470315,10,0,0,0,0,1,3.3,Orange,Average,33,Uptown Vietnam Cuisine,Columbus,1250 Broadway Columbus Ga 31901,Columbus,Columbus Columbus,Asian Vietnamese,Dollar
17330611,216,-84.95591,32.519247,25,0,0,0,0,2,4.6,Dark Green,Excellent,489,Cafe Le Rue  The Landings,Columbus,2523 Airport Thruway Columbus Ga 31904,Columbus,Columbus Columbus,American Seafood Cajun,Dollar
17330609,216,-84.927047,32.555591,25,0,0,0,0,2,4.5,Dark Green,Excellent,345,MarkS City Grille,Columbus,7160 Moon Road Columbus Ga 31909,Columbus,Columbus Columbus,American,Dollar
17330024,216,-84.9436,32.5577,25,0,0,0,0,2,3.8,Yellow,Good,149,B MerrellS,Columbus,7600 Veterans Pkwy Columbus Ga 31909,Columbus,Columbus Columbus,Burger Bar Food Southern,Dollar
17330074,216,-84.9936,32.4656,25,0,0,0,0,2,3.9,Yellow,Good,330,Cannon Brewpub,Columbus,1041 Broadway Columbus Ga 31901,Columbus,Columbus Columbus,Pizza Bar Food,Dollar
17330185,216,-84.954984,32.5382197,40,0,0,0,0,3,3.9,Yellow,Good,247,Fuji Japanese Steak House,Columbus,6499 Veterans Pkwy Columbus Ga 31909,Columbus,Columbus Columbus,Japanese Steak,Dollar
17330397,216,-84.9876,32.4637,10,0,0,0,0,1,3.7,Yellow,Good,123,Ruth AnnS Family Restaurant,Columbus,941 Veterans Parkway Columbus Ga 31901,Columbus,Columbus Columbus,Breakfast Diner Southern,Dollar
17330735,216,-84.9933631,32.4652417,40,0,0,0,0,3,3.6,Yellow,Good,109,Samurai Japanese Cuisine  Sushi Bar,Columbus,1009 Broadway Columbus Ga 31901,Columbus,Columbus Columbus,Japanese Steak Sushi,Dollar
17330676,216,-84.96661,32.534002,40,0,0,0,0,3,3.7,Yellow,Good,134,Wasabi Sushi And Thai,Columbus,1639 Bradley Park Dr Columbus Ga 31904,Columbus,Columbus Columbus,Japanese Sushi Thai,Dollar
17330048,216,-84.95367,32.513154,40,0,0,0,0,3,4.2,Green,Very Good,722,Buckhead Bar And Grill,Columbus,5010 Armour Rd Columbus Ga 31904,Columbus,Columbus Columbus,Seafood Steak Vegetarian,Dollar
17330604,216,-84.947569,32.504657,25,0,0,0,0,2,4.3,Green,Very Good,213,BurtS Butcher Shoppe And Eatery,Columbus,2932 Warm Springs Rd Columbus Ga 31909,Columbus,Columbus Columbus,Steak,Dollar
17330087,216,-84.9607,32.5393,25,0,0,0,0,2,4,Green,Very Good,335,Chef LeeS Peking Restaurant,Columbus,6100 Bradley Park Dr Columbus Ga 31904,Columbus,Columbus Columbus,Chinese,Dollar
17330137,216,-84.9464,32.4792,25,0,0,0,0,2,4,Green,Very Good,353,CountryS Barbecue,Columbus,3137 Mercury Dr Columbus Ga 31906,Columbus,Columbus Columbus,Bbq Southern,Dollar
17330155,216,-84.9427,32.481,0,0,0,0,0,1,4,Green,Very Good,170,DeorioS,Columbus,3201 Macon Rd Ste 167 Columbus Ga 31906,Columbus,Columbus Columbus,Italian Pizza,Dollar
17330309,216,-84.9557,32.5321,25,0,0,0,0,2,4.1,Green,Very Good,192,Mellow Mushroom,Columbus,6100 Veterans Pkwy Columbus Ga 31909,Columbus,Columbus Columbus,Pizza,Dollar
17330311,216,-84.992093,32.466158,40,0,0,0,0,3,4.1,Green,Very Good,302,Meritage,Columbus,1039 1St Ave Columbus Ga 31901,Columbus,Columbus Columbus,American Tapas,Dollar
17330615,216,-84.938698,32.560905,10,0,0,0,0,1,4.2,Green,Very Good,355,Mongo The Mongolian Fire Pit,Columbus,7830  E Veterans Pkwy Columbus Ga 31909,Columbus,Columbus Columbus,Asian Chinese,Dollar
17330638,216,-84.991384,32.468757,25,0,0,0,0,2,4.3,Green,Very Good,287,The Black Cow,Columbus,115 A 12Th St Columbus Ga 31901,Columbus,Columbus Columbus,American,Dollar
17330628,216,-84.963201,32.527217,40,0,0,0,0,3,4,Green,Very Good,264,Wood Stone,Columbus,5739 Whitesville Rd Columbus Ga 31904,Columbus,Columbus Columbus,Italian Mediterranean Pizza,Dollar
17330546,216,-85.0213,32.7455,40,0,0,0,0,3,4.4,Green,Very Good,235,HunterS Pub,Columbus,11269 Ga Hwy 219 Hamilton Ga 31811,Hamilton,Hamilton Columbus,American Seafood Steak,Dollar
16643459,37,-110.7746994,52.0082889,25,0,0,0,0,2,3,Orange,Average,6,Consort Restaurant,Consort,4931 50Th Street Consort Ab T0C 1B0,Consort,Consort Consort,Chinese Canadian,Dollar
17334434,216,-84.9396931,34.5251331,25,0,0,0,0,2,3.7,Yellow,Good,38,ThatcherS Barbeque And Grill,Dalton,1214 N Wall St Calhoun Ga 30701,Calhoun,Calhoun Dalton,American Bbq Southern,Dollar
17334348,216,-84.926258,34.474635,10,0,0,0,0,1,4.4,Green,Very Good,122,Christian And JakeS Bistro,Dalton,555 Georgia Hwy 53 Calhoun Ga 30701,Calhoun,Calhoun Dalton,Desserts Sandwich,Dollar
17334213,216,-84.9523921,34.4972488,25,0,0,0,0,2,4.4,Green,Very Good,207,DubS High On The Hog,Dalton,349 S Wall St Calhoun Ga 30701,Calhoun,Calhoun Dalton,Bbq,Dollar
17334355,216,-84.767911,34.752476,10,0,0,0,0,1,3.9,Yellow,Good,66,SierraS Mexican Restaurant,Dalton,500 S 3Rd Avenue Chatsworth Ga 30705,Chatsworth,Chatsworth Dalton,Mexican TexMex,Dollar
17334212,216,-84.969393,34.769686,10,0,0,0,0,1,4.9,Dark Green,Excellent,249,Oakwood Cafe,Dalton,201 West Cuyler Street Dalton Ga 30720,Dalton,Dalton Dalton,Bbq Breakfast Southern,Dollar
17333797,216,-85.0039,34.7643,25,0,0,0,0,2,3.8,Yellow,Good,63,ChiliS Grill  Bar,Dalton,881 College Dr Dalton Ga 30720,Dalton,Dalton Dalton,American,Dollar
17334217,216,-84.992342,34.759551,40,0,0,0,0,3,3.8,Yellow,Good,145,Fuji Japanese Steakhouse,Dalton,1321 W Walnut Ave Dalton Ga 30720,Dalton,Dalton Dalton,Japanese Sushi,Dollar
17334273,216,-84.992924,34.759665,10,0,0,0,0,1,3.8,Yellow,Good,83,Las Palmas,Dalton,1331 W Walnut Ave Dalton Ga 30720,Dalton,Dalton Dalton,Mexican,Dollar
17334254,216,-84.999678,34.758645,25,0,0,0,0,2,3.7,Yellow,Good,116,TonyS Italian Restaurant  Pizza,Dalton,933 Market St Dalton Ga 30720,Dalton,Dalton Dalton,Italian,Dollar
17333836,216,-84.9678,34.7742,10,0,0,0,0,1,4.1,Green,Very Good,122,Filling Station,Dalton,316 N Hamilton St Dalton Ga 30720,Dalton,Dalton Dalton,American Burger,Dollar
17334197,216,-84.990925,34.759273,10,0,0,0,0,1,4.1,Green,Very Good,142,Five Guys Burgers And Fries,Dalton,1303 W Walnut Ave Dalton Ga 30720,Dalton,Dalton Dalton,Fast Food,Dollar
17333882,216,-84.9964,34.7604,10,0,0,0,0,1,4.1,Green,Very Good,114,Los Pablos,Dalton,1513 W Walnut Ave Ste 6 Dalton Ga 30720,Dalton,Dalton Dalton,Mexican,Dollar
17334211,216,-85.2229101,34.9428786,25,0,0,0,0,2,4.6,Dark Green,Excellent,214,Kobe Hibachi  Sushi,Dalton,2603 Battlefield Pkwy Fort Oglethorpe Ga 30742,Fort Oglethorpe,Fort Oglethorpe Dalton,American Japanese Sushi,Dollar
17334390,216,-85.246237,34.9528157,10,0,0,0,0,1,4.3,Green,Very Good,116,Soho Hibachi,Dalton,1014 Battlefield Parkway Fort Oglethorpe Ga 30742,Fort Oglethorpe,Fort Oglethorpe Dalton,Japanese,Dollar
